departement,section_naf,section_libelle,code_idcc,nb_entreprises
971,S,Autres activités de services,0759,27
971,S,Autres activités de services,1518,26
971,S,Autres activités de services,2002,25
971,S,Autres activités de services,1686,13
971,S,Autres activités de services,3127,12
971,S,Autres activités de services,2941,12
971,S,Autres activités de services,2511,10
971,S,Autres activités de services,0413,9
971,S,Autres activités de services,3016,9
971,S,Autres activités de services,1486,7
971,S,Autres activités de services,2098,5
972,A,"Agriculture, sylviculture et pêche",9999,191
972,A,"Agriculture, sylviculture et pêche",7024,142
972,A,"Agriculture, sylviculture et pêche",9971,34
972,A,"Agriculture, sylviculture et pêche",2535,8
972,B,Industries extractives,9999,10
972,C,Industrie manufacturière,9999,282
972,C,Industrie manufacturière,0901,91
972,C,Industrie manufacturière,1060,66
972,C,Industrie manufacturière,0749,41
972,C,Industrie manufacturière,0184,29
972,C,Industrie manufacturière,3107,25
972,C,Industrie manufacturière,0843,22
972,C,Industrie manufacturière,1267,22
972,C,Industrie manufacturière,1412,20
972,C,Industrie manufacturière,1501,18
972,C,Industrie manufacturière,3248,16
972,C,Industrie manufacturière,3236,12
972,C,Industrie manufacturière,3109,11
972,C,Industrie manufacturière,0993,10
972,C,Industrie manufacturière,1431,7
972,C,Industrie manufacturière,1411,7
972,C,Industrie manufacturière,3251,7
972,C,Industrie manufacturière,1513,6
972,C,Industrie manufacturière,1396,6
972,C,Industrie manufacturière,0044,5
972,C,Industrie manufacturière,0379,5
972,C,Industrie manufacturière,1979,5
972,C,Industrie manufacturière,1404,5
972,D,"Production et distribution d'électricité, de gaz, de vapeur",9999,8
972,E,"Production et distribution d'eau ; assainissement, déchets",2149,11
972,E,"Production et distribution d'eau ; assainissement, déchets",2272,10
972,E,"Production et distribution d'eau ; assainissement, déchets",9999,8
972,E,"Production et distribution d'eau ; assainissement, déchets",0637,6
972,E,"Production et distribution d'eau ; assainissement, déchets",2147,5
972,F,Construction,0749,649
972,F,Construction,3107,234
972,F,Construction,9999,155
972,F,Construction,2420,58
972,F,Construction,1702,38
972,F,Construction,1596,31
972,F,Construction,2614,16
972,F,Construction,1412,14
972,F,Construction,2609,14
972,F,Construction,3212,12
972,F,Construction,3144,10
972,F,Construction,1512,7
972,F,Construction,2328,5
972,F,Construction,7018,5
972,F,Construction,0998,5
972,G,Commerce ; réparation d'automobiles et de motocycles,9999,472
972,G,Commerce ; réparation d'automobiles et de motocycles,1483,165
972,G,Commerce ; réparation d'automobiles et de motocycles,1517,156
972,G,Commerce ; réparation d'automobiles et de motocycles,1996,124
972,G,Commerce ; réparation d'automobiles et de motocycles,0919,110
972,G,Commerce ; réparation d'automobiles et de motocycles,0573,103
972,G,Commerce ; réparation d'automobiles et de motocycles,2216,102
972,G,Commerce ; réparation d'automobiles et de motocycles,1408,86
972,G,Commerce ; réparation d'automobiles et de motocycles,1505,81
972,G,Commerce ; réparation d'automobiles et de motocycles,1090,77
972,G,Commerce ; réparation d'automobiles et de motocycles,0379,70
972,G,Commerce ; réparation d'automobiles et de motocycles,1431,60
972,G,Commerce ; réparation d'automobiles et de motocycles,1539,37
972,G,Commerce ; réparation d'automobiles et de motocycles,1982,31
972,G,Commerce ; réparation d'automobiles et de motocycles,1686,24
972,G,Commerce ; réparation d'automobiles et de motocycles,1880,22
972,G,Commerce ; réparation d'automobiles et de motocycles,0733,21
972,G,Commerce ; réparation d'automobiles et de motocycles,1557,20
972,G,Commerce ; réparation d'automobiles et de motocycles,3243,19
972,G,Commerce ; réparation d'automobiles et de motocycles,1487,18
972,G,Commerce ; réparation d'automobiles et de motocycles,1978,18
972,G,Commerce ; réparation d'automobiles et de motocycles,3032,18
972,G,Commerce ; réparation d'automobiles et de motocycles,3237,16
972,G,Commerce ; réparation d'automobiles et de motocycles,1606,12
972,G,Commerce ; réparation d'automobiles et de motocycles,3216,10
972,G,Commerce ; réparation d'automobiles et de motocycles,2198,8
972,G,Commerce ; réparation d'automobiles et de motocycles,0675,7
972,G,Commerce ; réparation d'automobiles et de motocycles,1383,7
972,G,Commerce ; réparation d'automobiles et de motocycles,1412,5
972,G,Commerce ; réparation d'automobiles et de motocycles,3013,5
972,G,Commerce ; réparation d'automobiles et de motocycles,9998,5
972,G,Commerce ; réparation d'automobiles et de motocycles,1621,5
972,H,Transports et entreposage,9999,338
972,H,Transports et entreposage,0016,150
972,H,Transports et entreposage,2219,40
972,H,Transports et entreposage,3236,13
972,H,Transports et entreposage,1980,11
972,H,Transports et entreposage,2972,10
972,H,Transports et entreposage,1424,9
972,H,Transports et entreposage,0275,9
972,H,Transports et entreposage,1090,7
972,H,Transports et entreposage,0200,5
972,H,Transports et entreposage,3017,5
972,I,Hébergement et restauration,1979,421
972,I,Hébergement et restauration,1501,301
972,I,Hébergement et restauration,9999,113
972,I,Hébergement et restauration,1527,17
972,I,Hébergement et restauration,1316,13
972,I,Hébergement et restauration,1266,8
972,J,Information et communication,1486,69
972,J,Information et communication,9999,45
972,J,Information et communication,2642,22
972,J,Information et communication,2148,16
972,J,Information et communication,2098,14
972,J,Information et communication,1480,9
972,J,Information et communication,1922,7
972,J,Information et communication,1539,5
972,K,Activités financières et d'assurance,9999,191
972,K,Activités financières et d'assurance,1486,23
972,K,Activités financières et d'assurance,0478,23
972,K,Activités financières et d'assurance,2247,19
972,K,Activités financières et d'assurance,2098,16
972,K,Activités financières et d'assurance,1619,15
972,K,Activités financières et d'assurance,2335,12
972,K,Activités financières et d'assurance,1147,8
972,K,Activités financières et d'assurance,1527,6
972,L,Activités immobilières,1527,113
972,L,Activités immobilières,9999,94
972,L,Activités immobilières,1043,8
972,M,"Activités spécialisées, scientifiques et techniques",9999,214
972,M,"Activités spécialisées, scientifiques et techniques",1486,176
972,M,"Activités spécialisées, scientifiques et techniques",0787,91
972,M,"Activités spécialisées, scientifiques et techniques",2098,54
972,M,"Activités spécialisées, scientifiques et techniques",2332,28
972,M,"Activités spécialisées, scientifiques et techniques",0086,26
972,M,"Activités spécialisées, scientifiques et techniques",3253,24
972,M,"Activités spécialisées, scientifiques et techniques",2205,17
972,M,"Activités spécialisées, scientifiques et techniques",1875,16
972,M,"Activités spécialisées, scientifiques et techniques",2543,16
972,M,"Activités spécialisées, scientifiques et techniques",1090,15
972,M,"Activités spécialisées, scientifiques et techniques",3250,14
972,M,"Activités spécialisées, scientifiques et techniques",3213,8
972,M,"Activités spécialisées, scientifiques et techniques",1000,8
972,M,"Activités spécialisées, scientifiques et techniques",3168,5
972,N,Activités de services administratifs et de soutien,9999,256
972,N,Activités de services administratifs et de soutien,3043,84
972,N,Activités de services administratifs et de soutien,2098,75
972,N,Activités de services administratifs et de soutien,7018,62
972,N,Activités de services administratifs et de soutien,1351,60
972,N,Activités de services administratifs et de soutien,2378,25
972,N,Activités de services administratifs et de soutien,1090,23
972,N,Activités de services administratifs et de soutien,3236,18
972,N,Activités de services administratifs et de soutien,1413,17
972,N,Activités de services administratifs et de soutien,1043,13
972,N,Activités de services administratifs et de soutien,3245,12
972,N,Activités de services administratifs et de soutien,1605,10
972,N,Activités de services administratifs et de soutien,1486,9
972,N,Activités de services administratifs et de soutien,1527,9
972,N,Activités de services administratifs et de soutien,3127,7
972,N,Activités de services administratifs et de soutien,1982,7
972,O,Administration publique,5021,44
972,O,Administration publique,9999,27
972,O,Administration publique,5003,10
972,P,Enseignement,9999,136
972,P,Enseignement,1516,45
972,P,Enseignement,2691,17
972,P,Enseignement,2511,11
972,P,Enseignement,1090,7
972,P,Enseignement,3218,6
972,P,Enseignement,5024,5
972,Q,Santé humaine et action sociale,9999,213
972,Q,Santé humaine et action sociale,1619,101
972,Q,Santé humaine et action sociale,1147,93
972,Q,Santé humaine et action sociale,5021,56
972,Q,Santé humaine et action sociale,3206,50
972,Q,Santé humaine et action sociale,1261,49
972,Q,Santé humaine et action sociale,2941,48
972,Q,Santé humaine et action sociale,3127,40
972,Q,Santé humaine et action sociale,2345,26
972,Q,Santé humaine et action sociale,0413,24
972,Q,Santé humaine et action sociale,0029,19
972,Q,Santé humaine et action sociale,2264,14
972,Q,Santé humaine et action sociale,5022,7
972,Q,Santé humaine et action sociale,3016,6
972,Q,Santé humaine et action sociale,1518,5
972,Q,Santé humaine et action sociale,0016,5
972,R,"Arts, spectacles et activités récréatives",2511,99
972,R,"Arts, spectacles et activités récréatives",9999,48
972,R,"Arts, spectacles et activités récréatives",1285,34
972,R,"Arts, spectacles et activités récréatives",1790,17
972,R,"Arts, spectacles et activités récréatives",3090,12
972,R,"Arts, spectacles et activités récréatives",1518,10
972,S,Autres activités de services,9999,255
972,S,Autres activités de services,2596,105
972,S,Autres activités de services,3032,55
972,S,Autres activités de services,0759,34
972,S,Autres activités de services,1518,30
972,S,Autres activités de services,2511,26
972,S,Autres activités de services,2002,26
972,S,Autres activités de services,3016,17
972,S,Autres activités de services,1261,17
972,S,Autres activités de services,3127,15
972,S,Autres activités de services,1686,11
972,S,Autres activités de services,0413,7
972,S,Autres activités de services,2098,5
972,S,Autres activités de services,1486,5
972,,,9999,7
972,,,3127,5
973,A,"Agriculture, sylviculture et pêche",9999,72
973,A,"Agriculture, sylviculture et pêche",5619,30
973,A,"Agriculture, sylviculture et pêche",7024,16
973,A,"Agriculture, sylviculture et pêche",9972,5
973,B,Industries extractives,2025,41
973,B,Industries extractives,9999,10
973,C,Industrie manufacturière,9999,176
973,C,Industrie manufacturière,2870,34
973,C,Industrie manufacturière,2250,31
973,C,Industrie manufacturière,3128,20
973,C,Industrie manufacturière,3248,16
973,C,Industrie manufacturière,0843,14
973,C,Industrie manufacturière,0184,13
973,C,Industrie manufacturière,1412,12
973,C,Industrie manufacturière,3204,11
973,C,Industrie manufacturière,1411,9
973,C,Industrie manufacturière,1267,9
973,C,Industrie manufacturière,1396,7
973,C,Industrie manufacturière,1501,6
973,C,Industrie manufacturière,1431,6
973,C,Industrie manufacturière,3254,6
973,C,Industrie manufacturière,1090,5
973,C,Industrie manufacturière,0158,5
973,C,Industrie manufacturière,3109,5
973,D,"Production et distribution d'électricité, de gaz, de vapeur",9999,8
973,E,"Production et distribution d'eau ; assainissement, déchets",2149,14
973,E,"Production et distribution d'eau ; assainissement, déchets",9999,8
973,E,"Production et distribution d'eau ; assainissement, déchets",0637,5
973,F,Construction,2870,429
973,F,Construction,3128,197
973,F,Construction,9999,178
973,F,Construction,3204,111
973,F,Construction,1596,48
973,F,Construction,2420,29
973,F,Construction,1702,16
973,F,Construction,1597,12
973,F,Construction,3212,12
973,F,Construction,1412,9
973,F,Construction,2614,8
973,F,Construction,2609,7
973,F,Construction,1512,6
973,G,Commerce ; réparation d'automobiles et de motocycles,9999,241
973,G,Commerce ; réparation d'automobiles et de motocycles,1505,137
973,G,Commerce ; réparation d'automobiles et de motocycles,2216,98
973,G,Commerce ; réparation d'automobiles et de motocycles,1483,73
973,G,Commerce ; réparation d'automobiles et de motocycles,2360,71
973,G,Commerce ; réparation d'automobiles et de motocycles,1517,70
973,G,Commerce ; réparation d'automobiles et de motocycles,0573,59
973,G,Commerce ; réparation d'automobiles et de motocycles,1996,52
973,G,Commerce ; réparation d'automobiles et de motocycles,1686,25
973,G,Commerce ; réparation d'automobiles et de motocycles,1557,22
973,G,Commerce ; réparation d'automobiles et de motocycles,1408,21
973,G,Commerce ; réparation d'automobiles et de motocycles,1431,16
973,G,Commerce ; réparation d'automobiles et de motocycles,1090,16
973,G,Commerce ; réparation d'automobiles et de motocycles,1539,14
973,G,Commerce ; réparation d'automobiles et de motocycles,1880,11
